,movie_id,primary_title,original_title,start_year,genres,average_rating,num_votes,persons_name,persons_job,title_norm,id,release_date,movie,production_budget,domestic_gross,worldwide_gross
2241,tt1342096,Butterfly,Butterfly,2010,"Horror,Thriller",4.7,53,Garrett Penwell,actor,butterfly 2010,98,"Dec 31, 2010",Butterfly,250000,0,0
2242,tt1342096,Butterfly,Butterfly,2010,"Horror,Thriller",4.7,53,Mandi Kreisher,actress,butterfly 2010,98,"Dec 31, 2010",Butterfly,250000,0,0
2243,tt1342096,Butterfly,Butterfly,2010,"Horror,Thriller",4.7,53,Sky Kelley,actress,butterfly 2010,98,"Dec 31, 2010",Butterfly,250000,0,0
2244,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Ellen Barkin,producer,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2245,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Vanessa Redgrave,actress,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2246,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Tim Sullivan,writer,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2247,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Mark Canton,producer,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2248,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Marcia DeBonis,actress,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2249,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Gael García Bernal,actor,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2250,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Caroline Kaplan,producer,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2251,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Gary Winick,director,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2252,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Amanda Seyfried,actress,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2253,tt0892318,Letters to Juliet,Letters to Juliet,2010,"Adventure,Comedy,Drama",6.6,86137,Jose Rivera,writer,letters to juliet 2010,89,"May 14, 2010",Letters to Juliet,30000000,53032453,82148538
2254,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Don Cheadle,actor,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2255,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Robert Downey Jr.,actor,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2256,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Gwyneth Paltrow,actress,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2257,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Mickey Rourke,actor,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2258,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Jon Favreau,director,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2259,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Jack Kirby,writer,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2260,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Stan Lee,writer,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2261,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Justin Theroux,writer,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2262,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Larry Lieber,writer,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2263,tt1228705,Iron Man 2,Iron Man 2,2010,"Action,Adventure,Sci-Fi",7.0,657690,Don Heck,writer,iron man 2 2010,15,"May 7, 2010",Iron Man 2,170000000,312433331,621156389
2314,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Ben Acker,writer,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2315,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Dave Allen,actor,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2316,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Amber Benson,director,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2317,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Adam Busch,director,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2318,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Todd Gilbert,producer,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2319,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Samm Levine,actor,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2320,tt1232775,Drones,Drones,2010,Comedy,6.4,483,James Urbaniak,actor,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2321,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Jonathan M. Woodward,actor,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2322,tt1232775,Drones,Drones,2010,Comedy,6.4,483,James T. Bruce IV,producer,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2323,tt1232775,Drones,Drones,2010,Comedy,6.4,483,Ben Blacker,writer,drones 2010,72,"Dec 31, 2010",Drones,500000,0,0
2324,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,George A. Romero,writer,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2325,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Michael Aguilar,producer,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2326,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Rob Cowan,producer,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2327,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Breck Eisner,director,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2328,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Scott Kosar,writer,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2329,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Radha Mitchell,actress,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2330,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Timothy Olyphant,actor,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2331,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Ray Wright,writer,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2332,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Danielle Panabaker,actress,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2333,tt0455407,The Crazies,The Crazies,2010,"Horror,Thriller",6.5,104465,Joe Anderson,actor,the crazies 2010,36,"Feb 26, 2010",The Crazies,19000000,39123589,56445534
2334,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,David Fincher,director,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2335,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Justin Timberlake,actor,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2336,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Michael De Luca,producer,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2337,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Dana Brunetti,producer,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2338,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Ceán Chaffin,producer,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2339,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Jesse Eisenberg,actor,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2340,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Ben Mezrich,writer,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2341,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Aaron Sorkin,writer,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2342,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Rooney Mara,actress,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2343,tt1285016,The Social Network,The Social Network,2010,"Biography,Drama",7.7,568578,Andrew Garfield,actor,the social network 2010,91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135
2344,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Peter Berg,writer,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2345,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Idris Elba,actor,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2346,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Chris Evans,actor,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2347,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Jeffrey Dean Morgan,actor,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2348,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Zoe Saldana,actress,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2349,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,James Vanderbilt,writer,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2350,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Sylvain White,director,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2351,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Kerry Foster,producer,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2352,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Andy Diggle,writer,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2353,tt0480255,The Losers,The Losers,2010,"Action,Adventure,Crime",6.4,83876,Jock,writer,the losers 2010,44,"Apr 23, 2010",The Losers,25000000,23591432,29863840
2354,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Catherine Keener,actress,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2355,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Oliver Platt,actor,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2356,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Anthony Bregman,producer,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2357,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Rebecca Hall,actress,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2358,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Nicole Holofcener,director,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2359,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Elizabeth Keener,actress,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2360,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Marcelo Zarvos,composer,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2361,tt0878835,Please Give,Please Give,2010,"Comedy,Drama",6.6,10652,Tim LeFebvre,composer,please give 2010,15,"Apr 30, 2010",Please Give,3000000,4033574,4570178
2378,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Antonio Banderas,actor,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2379,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Cameron Diaz,actress,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2380,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Mike Myers,actor,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2381,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Eddie Murphy,actor,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2382,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Andrew Adamson,writer,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2383,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Ted Elliott,writer,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2384,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Josh Klausner,writer,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2385,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Darren Lemke,writer,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2386,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,Mike Mitchell,director,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2387,tt0892791,Shrek Forever After,Shrek Forever After,2010,"Adventure,Animation,Comedy",6.3,167532,William Steig,writer,shrek forever after 2010,27,"May 21, 2010",Shrek Forever After,165000000,238736787,756244673
2468,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Nicole Kidman,actress,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2469,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Aaron Eckhart,actor,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2470,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Dianne Wiest,actress,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2471,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,John Cameron Mitchell,director,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2472,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Gigi Pritzker,producer,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2473,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Per Saari,producer,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2474,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Leslie Urdang,producer,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2475,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,David Lindsay-Abaire,writer,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2476,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Miles Teller,actor,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2477,tt0935075,Rabbit Hole,Rabbit Hole,2010,Drama,7.0,45357,Dean Vanech,producer,rabbit hole 2010,52,"Dec 17, 2010",Rabbit Hole,5000000,2229058,6205034
2478,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Pierce Brosnan,actor,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2479,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Ewan McGregor,actor,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2480,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Roman Polanski,director,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2481,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Alexandre Desplat,composer,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2482,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Robert Benmussa,producer,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2483,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Robert Harris,writer,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2484,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Alain Sarde,producer,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2485,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Olivia Williams,actress,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2486,tt1139328,The Ghost Writer,The Ghost Writer,2010,"Drama,Mystery,Thriller",7.2,148274,Jon Bernthal,actor,the ghost writer 2010,11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491
2487,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Joanna Cassidy,actress,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2488,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Nicholas Downs,producer,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2489,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Joyce Guy,actress,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2490,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Bill Moseley,actor,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2491,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Michael Warren,actor,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2492,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Jerome Elston Scott,director,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2493,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Micah Stuart,producer,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2494,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Corey Juarez,producer,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2495,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Christopher Khai,producer,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2496,tt0393049,Anderson's Cross,Anderson's Cross,2010,"Comedy,Drama,Romance",5.5,106,Andrea Alseri,producer,anderson's cross 2010,65,"Dec 31, 2010",Anderson's Cross,300000,0,0
2497,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,"Comedy,Drama,Romance",7.0,120656,Julianne Moore,actress,the kids are all right 2010,87,"Jul 9, 2010",The Kids Are All Right,4000000,20811365,36275469
2498,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,"Comedy,Drama,Romance",7.0,120656,Annette Bening,actress,the kids are all right 2010,87,"Jul 9, 2010",The Kids Are All Right,4000000,20811365,36275469
